review_group,review_order,image_file,mask_file,tta_overall_dice,no_tta_overall_dice,tta_minus_no_tta,auto_hint,manual_error_type,gt_reliable,prediction_medically_plausible,suggest_fix_label,reviewer,notes,tta_panel_package_path,no_tta_panel_package_path,tta_rank_by_worst,tta_overall_jaccard,no_tta_overall_jaccard,class_0_dice,class_0_jaccard,class_0_fp_pixels,class_0_fn_pixels,class_0_true_pixels,class_0_pred_pixels,class_0_prob_mean,class_1_dice,class_1_jaccard,class_1_fp_pixels,class_1_fn_pixels,class_1_true_pixels,class_1_pred_pixels,class_1_prob_mean,class_2_dice,class_2_jaccard,class_2_fp_pixels,class_2_fn_pixels,class_2_true_pixels,class_2_pred_pixels,class_2_prob_mean,class_3_dice,class_3_jaccard,class_3_fp_pixels,class_3_fn_pixels,class_3_true_pixels,class_3_pred_pixels,class_3_prob_mean,tta_panel_available,no_tta_panel_available
01_tta_worst,49,19_212_E1202_18_3_jpg.rf.7223de565978f12f274a5fa46c20af6a.jpg,19_212_E1202_18_3_jpg.rf.7223de565978f12f274a5fa46c20af6a.npz,0.180917859077453,0.134422302246093,4.6495557E-2,A_B_check_hard_miss,A,N,N,Y,,标注纤维化不典型，建议剔除,E:\project\ORO\runsTemp\manual_review_package_20260724\images\01_tta_worst\049_tta_049_dice_0.1809_19_212_E1202_18_3_jpg.rf.7223de565978f12f274a5fa46c20af6a.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\01_tta_worst\049_no_tta_047_dice_0.1344_19_212_E1202_18_3_jpg.rf.7223de565978f12f274a5fa46c20af6a.jpg,49,9.9455573000000005E-2,7.2053984000000001E-2,1,1,0,0,0,0,2.3271500000000001E-4,0.180917859077453,9.9455573000000005E-2,0,16045,17817,1772,2.1879175677895501E-2,1,1,0,0,0,0,2.6169399999999998E-4,1,1,0,0,0,0,3.42667E-4,yes,yes
01_tta_worst,50,16_224_603_160_51_jpg.rf.8bd1b0196d14aab81ab1996f708b89d9.jpg,16_224_603_160_51_jpg.rf.8bd1b0196d14aab81ab1996f708b89d9.npz,0.18369531631469699,8.4210527440120496E-11,0.18369531623048599,B_or_C_check_class2,A,N,N,Y,,炎症区域不典型,E:\project\ORO\runsTemp\manual_review_package_20260724\images\01_tta_worst\050_tta_050_dice_0.1837_16_224_603_160_51_jpg.rf.8bd1b0196d14aab81ab1996f708b89d9.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\01_tta_worst\050_no_tta_013_dice_0.0000_16_224_603_160_51_jpg.rf.8bd1b0196d14aab81ab1996f708b89d9.jpg,50,0.10113684087991701,8.4210527440120496E-11,1,1,0,0,0,0,2.4873400000000002E-4,1,1,0,0,0,0,5.00096E-4,0.18369531631469699,0.10113684087991701,0,10674,11875,1201,7.2018430000000003E-3,1,1,0,0,0,0,3.51288E-4,yes,yes
02_tta_harmful,1,16_253_308_34_4_jpg.rf.c1487d1c8a92bde85994cfc673ce448b.jpg,16_253_308_34_4_jpg.rf.c1487d1c8a92bde85994cfc673ce448b.npz,5.1450300000000003E-4,0.533300340175628,-0.53278583800000001,D_check_TTA_harm,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\02_tta_harmful\001_tta_038_dice_0.0005_16_253_308_34_4_jpg.rf.c1487d1c8a92bde85994cfc673ce448b.jpg,,38,2.5731799999999998E-4,0.36360567808151201,1,1,0,0,0,0,2.4587900000000001E-4,5.1450300000000003E-4,2.5731799999999998E-4,28,31054,31062,36,3.2341073999999997E-2,1,1,0,0,0,0,2.4777799999999998E-4,1,1,0,0,0,0,3.9535599999999997E-4,yes,no
02_tta_harmful,2,18_217_217_55_27_jpg.rf.c8c6793df4c6cec985c6a6d41de79679.jpg,18_217_217_55_27_jpg.rf.c8c6793df4c6cec985c6a6d41de79679.npz,1.4841199102999499E-10,0.52572172880172696,-0.52572172900000003,D_check_TTA_harm,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\02_tta_harmful\002_tta_026_dice_0.0000_18_217_217_55_27_jpg.rf.c8c6793df4c6cec985c6a6d41de79679.jpg,,26,1.4841199102999499E-10,0.35659599304199202,1,1,0,0,0,0,2.2651600000000001E-4,1,1,0,0,0,0,4.9385200000000003E-4,1.4841199102999499E-10,1.4841199102999499E-10,0,6738,6738,0,4.7746300000000002E-3,1,1,0,0,0,0,3.6106300000000001E-4,yes,no
02_tta_harmful,3,17_209_102_7_20_jpg.rf.4a5f66fe8e059247765f7a15a2c05d1a.jpg,17_209_102_7_20_jpg.rf.4a5f66fe8e059247765f7a15a2c05d1a.npz,1.91828122830806E-10,0.42364680767059298,-0.42364680700000001,D_check_TTA_harm,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\02_tta_harmful\003_tta_032_dice_0.0000_17_209_102_7_20_jpg.rf.4a5f66fe8e059247765f7a15a2c05d1a.jpg,,32,1.91828122830806E-10,0.26875120401382402,1,1,0,0,0,0,2.2211E-4,1,1,0,0,0,0,4.8924400000000001E-4,1.91828122830806E-10,1.91828122830806E-10,0,5213,5213,0,2.2475730000000001E-3,1,1,0,0,0,0,3.5291899999999999E-4,yes,no
02_tta_harmful,4,18_229_Masson_202_114_21_jpg.rf.872a5ff476a33cc073e82272cb705d77.jpg,18_229_Masson_202_114_21_jpg.rf.872a5ff476a33cc073e82272cb705d77.npz,0.59883022308349598,0.88806039094924905,-0.28923016800000001,D_check_TTA_harm,,,,,,,,,145,0.42737877400000002,0.798658847808837,0.59883022308349598,0.42737877400000002,5480,9541,20752,16691,7.8646733999999996E-2,1,1,0,0,0,0,3.5820200000000001E-4,1,1,0,0,0,0,2.0046199999999999E-4,1,1,0,0,0,0,3.7764E-4,no,no
02_tta_harmful,5,207_7_8_58_jpg.rf.29404cb3c4f003a6f840033fbe630b69.jpg,207_7_8_58_jpg.rf.29404cb3c4f003a6f840033fbe630b69.npz,0.51593732800000003,0.79400157900000001,-0.27806425099999998,D_check_TTA_harm,,,,,,,,,116,0.347651988267898,0.65837699174880904,1,1,0,0,0,0,2.9573400000000003E-4,1,1,0,0,0,0,3.33863E-4,1,1,0,0,0,0,1.6936499999999999E-4,0.51593732800000003,0.347651988267898,2097,3279,6144,4962,2.8214266523718799E-2,no,no
02_tta_harmful,6,16_224_606_183_17_jpg.rf.9dbff09ae04884e51ba929474514b246.jpg,16_224_606_183_17_jpg.rf.9dbff09ae04884e51ba929474514b246.npz,1.5349194137925699E-10,0.266124486923217,-0.26612448700000002,D_check_TTA_harm,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\02_tta_harmful\006_tta_029_dice_0.0000_16_224_606_183_17_jpg.rf.9dbff09ae04884e51ba929474514b246.jpg,,29,1.5349194137925699E-10,0.153485342860221,1,1,0,0,0,0,2.5277399999999999E-4,1,1,0,0,0,0,4.4187499999999999E-4,1.5349194137925699E-10,1.5349194137925699E-10,413,6102,6102,413,4.548435E-3,1,1,0,0,0,0,3.4562500000000001E-4,yes,no
02_tta_harmful,7,18_229_Masson_201_69_27_jpg.rf.6e44c9ee4998a3b67dbaa1a9f603215b.jpg,18_229_Masson_201_69_27_jpg.rf.6e44c9ee4998a3b67dbaa1a9f603215b.npz,0.64769369363784701,0.907198905944824,-0.25950521199999999,D_check_TTA_harm,,,,,,,,,163,0.47895488142967202,0.83015924692153897,0.64769369363784701,0.47895488142967202,0,12045,23117,11072,4.9778450000000002E-2,1,1,0,0,0,0,4.8363699999999998E-4,1,1,0,0,0,0,1.3498570000000001E-3,1,1,0,0,0,0,3.6251499999999999E-4,no,no
02_tta_harmful,8,201_8_5_6_jpg.rf.bfc22135a0d0a5d10f695ddfa187c2df.jpg,201_8_5_6_jpg.rf.bfc22135a0d0a5d10f695ddfa187c2df.npz,0.71077793836593595,0.91593456268310502,-0.20515662400000001,D_check_TTA_harm,,,,,,,,,205,0.55132311582565297,0.84490710496902399,1,1,0,0,0,0,2.9821300000000003E-4,1,1,0,0,0,0,3.4094099999999999E-4,1,1,0,0,0,0,1.74382E-4,0.71077793836593595,0.55132311582565297,4481,419,6440,10502,5.4036505999999998E-2,no,no
02_tta_harmful,9,18_217_218_52_19_jpg.rf.da1105a5715869b41a541300b146a345.jpg,18_217_218_52_19_jpg.rf.da1105a5715869b41a541300b146a345.npz,0.22464910149574199,0.428246289491653,-0.20359718800000001,D_check_TTA_harm,,,,,,,,,52,0.12653785943984899,0.27246397733688299,1,1,0,0,0,0,2.4401800000000001E-4,1,1,0,0,0,0,5.2869699999999996E-4,0.22464910149574199,0.12653785943984899,6048,15606,18743,9185,4.8625904999999997E-2,1,1,0,0,0,0,4.2047800000000001E-4,no,no
02_tta_harmful,10,201_3_22_52_jpg.rf.a0a0484c47c5cf11c5e1d34d2e5da7b8.jpg,201_3_22_52_jpg.rf.a0a0484c47c5cf11c5e1d34d2e5da7b8.npz,2.3908573038022799E-11,0.200987339019775,-0.20098733899999999,D_check_TTA_harm,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\02_tta_harmful\010_tta_001_dice_0.0000_201_3_22_52_jpg.rf.a0a0484c47c5cf11c5e1d34d2e5da7b8.jpg,,1,2.3908573038022799E-11,0.11172091960906901,1,1,0,0,0,0,2.8037299999999999E-4,1,1,0,0,0,0,3.5144899999999999E-4,1,1,0,0,0,0,1.7347200000000001E-4,2.3908573038022799E-11,2.3908573038022799E-11,36572,5254,5254,36572,0.15731725096702501,yes,no
02_tta_harmful,11,18_217_217_61_3_jpg.rf.796a92d7705456e2df5f25fd30371603.jpg,18_217_217_61_3_jpg.rf.796a92d7705456e2df5f25fd30371603.npz,0.45443016290664601,0.64950895309448198,-0.19507879,review,,,,,,,,,89,0.29402112960815402,0.48094281554222101,1,1,0,0,0,0,2.6148700000000003E-4,1,1,0,0,0,0,5.1388099999999999E-4,0.45443016290664601,0.29402112960815402,9397,14266,24121,19252,9.3514061999999995E-2,1,1,0,0,0,0,4.7666899999999999E-4,no,no
02_tta_harmful,12,18_228_Masson_505_103_29_jpg.rf.d31432afa0950965e1395e8a0c17aaac.jpg,18_228_Masson_505_103_29_jpg.rf.d31432afa0950965e1395e8a0c17aaac.npz,0.7697114944458,0.95762223000000002,-0.18791073599999999,review,,,,,,,,,265,0.62563496828079201,0.918690204620361,0.7697114944458,0.62563496828079201,346,4739,13237,8844,4.7240991000000003E-2,1,1,0,0,0,0,3.6154500000000001E-4,1,1,0,0,0,0,1.8841800000000001E-4,1,1,0,0,0,0,3.6290200000000002E-4,no,no
02_tta_harmful,13,205_6_10_25_jpg.rf.7ad5894e088229e82a750707f62bddd5.jpg,205_6_10_25_jpg.rf.7ad5894e088229e82a750707f62bddd5.npz,0.78489595651626498,0.95644414424896196,-0.17154818799999999,review,,,,,,,,,284,0.64594960212707497,0.91652417182922297,1,1,0,0,0,0,2.8231600000000001E-4,1,1,0,0,0,0,3.3748799999999999E-4,1,1,0,0,0,0,1.7151699999999999E-4,0.78489595651626498,0.64594960212707497,4223,790,9936,13369,7.5457185999999996E-2,no,no
02_tta_harmful,14,18_217_217_64_23_jpg.rf.f719b993024ad8ab816629426b394ba6.jpg,18_217_217_64_23_jpg.rf.f719b993024ad8ab816629426b394ba6.npz,1.2650221148380299E-10,0.17031739652156799,-0.17031739600000001,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\02_tta_harmful\014_tta_019_dice_0.0000_18_217_217_64_23_jpg.rf.f719b993024ad8ab816629426b394ba6.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\02_tta_harmful\014_no_tta_050_dice_0.1703_18_217_217_64_23_jpg.rf.f719b993024ad8ab816629426b394ba6.jpg,19,1.2650221148380299E-10,9.3085758000000005E-2,1,1,0,0,0,0,2.39874E-4,1,1,0,0,0,0,4.81824E-4,1.2650221148380299E-10,1.2650221148380299E-10,0,7905,7905,0,3.4776210000000002E-3,1,1,0,0,0,0,3.74039E-4,yes,yes
02_tta_harmful,15,201_9_14_16_jpg.rf.5ca69141b03c9b4188037eabf2d40108.jpg,201_9_14_16_jpg.rf.5ca69141b03c9b4188037eabf2d40108.npz,0.66187596321105902,0.82830113172531095,-0.16642516900000001,review,,,,,,,,,170,0.49462977051734902,0.70692324600000001,1,1,0,0,0,0,2.8922399999999998E-4,1,1,0,0,0,0,3.7482800000000001E-4,1,1,0,0,0,0,1.7841800000000001E-4,0.66187596321105902,0.49462977051734902,2090,12120,26028,15998,0.120630875229835,no,no
02_tta_harmful,16,18_229_Masson_202_146_19_jpg.rf.4a0f66f0d2bba68a8c5c5969ce5e110e.jpg,18_229_Masson_202_146_19_jpg.rf.4a0f66f0d2bba68a8c5c5969ce5e110e.npz,0.57140326499938898,0.71790879964828402,-0.14650553499999999,review,,,,,,,,,134,0.39997521042823703,0.55995142459869296,0.57140326499938898,0.39997521042823703,7768,21287,40655,27136,0.13875682651996599,1,1,0,0,0,0,4.1200200000000002E-4,1,1,0,0,0,0,2.3367E-4,1,1,0,0,0,0,4.0701300000000001E-4,no,no
02_tta_harmful,17,17_209_102_7_23_jpg.rf.8c18606c2ef97a837b4b203f3ca7c05d.jpg,17_209_102_7_23_jpg.rf.8c18606c2ef97a837b4b203f3ca7c05d.npz,0.49149689078330899,0.62433665990829401,-0.132839769,review,,,,,,,,,105,0.32581761479377702,0.45384407043456998,1,1,0,0,0,0,2.39161E-4,1,1,0,0,0,0,4.9570300000000001E-4,0.49149689078330899,0.32581761479377702,2692,12109,19262,9845,5.7514876E-2,1,1,0,0,0,0,4.0360899999999998E-4,no,no
02_tta_harmful,18,18_229_Masson_202_68_44_jpg.rf.bf76a2a0ad4e747e3b17703499c227c0.jpg,18_229_Masson_202_68_44_jpg.rf.bf76a2a0ad4e747e3b17703499c227c0.npz,0.78620690107345503,0.91259461641311601,-0.12638771500000001,review,,,,,,,,,286,0.647727251052856,0.83924049139022805,0.78620690107345503,0.647727251052856,2880,3,5304,8181,3.5301242023706401E-2,1,1,0,0,0,0,3.4382500000000002E-4,1,1,0,0,0,0,1.97395E-4,1,1,0,0,0,0,3.7334800000000002E-4,no,no
02_tta_harmful,19,15_242_211_19_12_jpg.rf.24346c158d307b8abd6a8a8c1806971c.jpg,15_242_211_19_12_jpg.rf.24346c158d307b8abd6a8a8c1806971c.npz,0.70352017879485995,0.82842618199999996,-0.124906003,review,,,,,,,,,200,0.542638719081878,0.70710539817810003,1,1,0,0,0,0,2.2110200000000001E-4,0.70352017879485995,0.542638719081878,788,5015,11900,7673,3.3465533999999998E-2,1,1,0,0,0,0,2.3589800000000001E-4,1,1,0,0,0,0,3.3045900000000002E-4,no,no
02_tta_harmful,20,15_242_208_35_15_jpg.rf.d3f29dc7822472e8c37283bf4936684f.jpg,15_242_208_35_15_jpg.rf.d3f29dc7822472e8c37283bf4936684f.npz,0.53574854135513295,0.65904116599999996,-0.123292625,review,,,,,,,,,128,0.36588561534881497,0.49147012829780501,1,1,0,0,0,0,2.48213E-4,0.53574854135513295,0.36588561534881497,17763,25320,50179,42622,0.19844211637973699,1,1,0,0,0,0,2.5067399999999999E-4,1,1,0,0,0,0,4.2993799999999999E-4,no,no
02_tta_harmful,21,18_228_Masson_208_74_29_jpg.rf.6d5b52e499204e305cb4e9f832a8b696.jpg,18_228_Masson_208_74_29_jpg.rf.6d5b52e499204e305cb4e9f832a8b696.npz,0.52197301387786799,0.64146703481674106,-0.11949402100000001,review,,,,,,,,,121,0.353155255,0.472176253795623,0.52197301387786799,0.353155255,7,11012,17028,6023,2.5075124576687799E-2,1,1,0,0,0,0,5.2409199999999998E-4,1,1,0,0,0,0,8.31645E-4,1,1,0,0,0,0,3.6112500000000001E-4,no,no
02_tta_harmful,22,18_217_218_56_9_jpg.rf.114d3c528c981b79debcffcfba265f55.jpg,18_217_218_56_9_jpg.rf.114d3c528c981b79debcffcfba265f55.npz,0.526772201061248,0.64164859056472701,-0.11487638999999999,review,,,,,,,,,123,0.35756331699999999,0.47237303853034901,1,1,0,0,0,0,2.5085299999999999E-4,1,1,0,0,0,0,4.54146E-4,0.526772201061248,0.35756331699999999,289,9424,14830,5695,2.5984097000000001E-2,1,1,0,0,0,0,3.9278700000000002E-4,no,no
02_tta_harmful,23,16_224_603_158_40_jpg.rf.e3d83becffaa7e5ec17a3807b0e68d55.jpg,16_224_603_158_40_jpg.rf.e3d83becffaa7e5ec17a3807b0e68d55.npz,0.724110007286071,0.837624371051788,-0.11351436400000001,review,,,,,,,,,217,0.56753331422805697,0.72061419486999501,1,1,0,0,0,0,2.61458E-4,1,1,0,0,0,0,4.76422E-4,0.724110007286071,0.56753331422805697,507,1539,4224,3192,2.2358897999999999E-2,1,1,0,0,0,0,3.9837999999999999E-4,no,no
02_tta_harmful,24,201_9_4_63_jpg.rf.a0b10a572131c02f44db72107507c9ec.jpg,201_9_4_63_jpg.rf.a0b10a572131c02f44db72107507c9ec.npz,0.48672479391098,0.59803116321563698,-0.111306369,review,,,,,,,,,102,0.32163664698600702,0.42656522989272999,1,1,0,0,0,0,2.88984E-4,1,1,0,0,0,0,3.5203900000000001E-4,1,1,0,0,0,0,1.75086E-4,0.48672479391098,0.32163664698600702,3684,11801,19143,11026,5.8870397999999997E-2,no,no
02_tta_harmful,25,15_242_212_20_16_jpg.rf.8b5cfd09b2f702ff24af05445113e1e6.jpg,15_242_212_20_16_jpg.rf.8b5cfd09b2f702ff24af05445113e1e6.npz,0.32166430354118303,0.432332754135131,-0.110668451,review,,,,,,,,,63,0.191656723618507,0.27578094601631098,1,1,0,0,0,0,2.43188E-4,0.32166430354118303,0.191656723618507,15263,7757,13215,20721,9.5525666999999995E-2,1,1,0,0,0,0,2.2611300000000001E-4,1,1,0,0,0,0,3.75244E-4,no,no
02_tta_harmful,26,18_229_Masson_201_17_16_jpg.rf.bdc0aecc8dc6b010e0382150bea43a1e.jpg,18_229_Masson_201_17_16_jpg.rf.bdc0aecc8dc6b010e0382150bea43a1e.npz,0.50131070613860995,0.61192494600000003,-0.11061424,review,,,,,,,,,111,0.33449941873550398,0.44084423780441201,0.50131070613860995,0.33449941873550398,13258,10712,22760,25306,0.14415654540061901,1,1,0,0,0,0,4.42426E-4,1,1,0,0,0,0,2.3597000000000001E-4,1,1,0,0,0,0,4.0283499999999999E-4,no,no
02_tta_harmful,27,203_2_9_59_jpg.rf.8d698f47365eec7058a137e04c9624af.jpg,203_2_9_59_jpg.rf.8d698f47365eec7058a137e04c9624af.npz,0.77920025587081898,0.87661802768707198,-9.7417772E-2,review,,,,,,,,,281,0.63827037799999997,0.78033834695815996,1,1,0,0,0,0,2.77392E-4,1,1,0,0,0,0,3.2368499999999999E-4,1,1,0,0,0,0,1.6529500000000001E-4,0.77920025587081898,0.63827037799999997,7934,741,16048,23241,9.6629485000000001E-2,no,no
02_tta_harmful,28,18_228_Masson_208_65_50_jpg.rf.a8ede7a56a73f763622720fb67812fc6.jpg,18_228_Masson_208_65_50_jpg.rf.a8ede7a56a73f763622720fb67812fc6.npz,0.75871944427490201,0.85365390777587802,-9.4934463999999996E-2,review,,,,,,,,,250,0.611239314079284,0.74467384815215998,0.75871944427490201,0.611239314079284,2776,88,4591,7279,2.8704253999999998E-2,1,1,0,0,0,0,3.3770700000000002E-4,1,1,0,0,0,0,1.9419500000000001E-4,1,1,0,0,0,0,3.6698299999999998E-4,no,no
02_tta_harmful,29,207_4_6_50_jpg.rf.88904ba297f849ae84df95900d5f3384.jpg,207_4_6_50_jpg.rf.88904ba297f849ae84df95900d5f3384.npz,0.83681029100000004,0.93004435300827004,-9.3234062000000006E-2,review,,,,,,,,,338,0.71940994262695301,0.86923635005950906,1,1,0,0,0,0,2.8150000000000001E-4,1,1,0,0,0,0,3.4045599999999999E-4,1,1,0,0,0,0,1.7170299999999999E-4,0.83681029100000004,0.71940994262695301,509,7556,28234,21187,9.9670528999999994E-2,no,no
02_tta_harmful,30,18_217_217_51_6_jpg.rf.cbf35fe70230dbd98b899f57b71253c0.jpg,18_217_217_51_6_jpg.rf.cbf35fe70230dbd98b899f57b71253c0.npz,8.0411705072336304E-11,9.2420167999999997E-2,-9.2420167999999997E-2,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\02_tta_harmful\030_tta_013_dice_0.0000_18_217_217_51_6_jpg.rf.cbf35fe70230dbd98b899f57b71253c0.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\02_tta_harmful\030_no_tta_044_dice_0.0924_18_217_217_51_6_jpg.rf.cbf35fe70230dbd98b899f57b71253c0.jpg,13,8.0411705072336304E-11,4.8448913000000003E-2,1,1,0,0,0,0,2.3892100000000001E-4,1,1,0,0,0,0,4.82234E-4,8.0411705072336304E-11,8.0411705072336304E-11,0,12436,12436,0,4.458638E-3,1,1,0,0,0,0,3.83266E-4,yes,yes
03_class2_hard,1,18_217_218_52_20_jpg.rf.1af96ac9534792faefad1703f33057e3.jpg,18_217_218_52_20_jpg.rf.1af96ac9534792faefad1703f33057e3.npz,6.1678898100048204E-11,7.1767807000000003E-2,-7.1767807000000003E-2,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\001_tta_008_dice_0.0000_18_217_218_52_20_jpg.rf.1af96ac9534792faefad1703f33057e3.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\001_no_tta_041_dice_0.0718_18_217_218_52_20_jpg.rf.1af96ac9534792faefad1703f33057e3.jpg,8,6.1678898100048204E-11,3.7219487000000002E-2,1,1,0,0,0,0,2.45004E-4,1,1,0,0,0,0,5.0407900000000005E-4,6.1678898100048204E-11,6.1678898100048204E-11,7025,9188,9188,7025,3.4049692999999999E-2,1,1,0,0,0,0,4.1326500000000001E-4,yes,yes
03_class2_hard,2,18_217_218_54_22_jpg.rf.5317b45b2825f45463bcf0b45ef0c9a6.jpg,18_217_218_54_22_jpg.rf.5317b45b2825f45463bcf0b45ef0c9a6.npz,6.8166326749885503E-11,1.00826777482687E-10,-3.2700000000000001E-11,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\002_tta_010_dice_0.0000_18_217_218_54_22_jpg.rf.5317b45b2825f45463bcf0b45ef0c9a6.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\002_no_tta_016_dice_0.0000_18_217_218_54_22_jpg.rf.5317b45b2825f45463bcf0b45ef0c9a6.jpg,10,6.8166326749885503E-11,1.00826777482687E-10,1,1,0,0,0,0,2.4474799999999998E-4,1,1,0,0,0,0,5.0032899999999999E-4,6.8166326749885503E-11,6.8166326749885503E-11,6392,8278,8278,6392,3.0316533520817701E-2,1,1,0,0,0,0,3.9789600000000001E-4,yes,yes
03_class2_hard,3,18_219_206_53_21_jpg.rf.f7896ecea2d6193ad842ce21e32614c3.jpg,18_219_206_53_21_jpg.rf.f7896ecea2d6193ad842ce21e32614c3.npz,7.4654719905975497E-11,5.3398837435159001E-11,2.12558824708164E-11,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\003_tta_011_dice_0.0000_18_219_206_53_21_jpg.rf.f7896ecea2d6193ad842ce21e32614c3.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\003_no_tta_007_dice_0.0000_18_219_206_53_21_jpg.rf.f7896ecea2d6193ad842ce21e32614c3.jpg,11,7.4654719905975497E-11,5.3398837435159001E-11,1,1,0,0,0,0,6.0235840000000002E-3,1,1,0,0,0,0,3.7003399999999999E-4,7.4654719905975497E-11,7.4654719905975497E-11,67,13328,13328,67,6.6244000000000003E-4,1,1,0,0,0,0,3.66592E-4,yes,yes
03_class2_hard,4,18_217_217_51_6_jpg.rf.cbf35fe70230dbd98b899f57b71253c0.jpg,18_217_217_51_6_jpg.rf.cbf35fe70230dbd98b899f57b71253c0.npz,8.0411705072336304E-11,9.2420167999999997E-2,-9.2420167999999997E-2,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\004_tta_013_dice_0.0000_18_217_217_51_6_jpg.rf.cbf35fe70230dbd98b899f57b71253c0.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\004_no_tta_044_dice_0.0924_18_217_217_51_6_jpg.rf.cbf35fe70230dbd98b899f57b71253c0.jpg,13,8.0411705072336304E-11,4.8448913000000003E-2,1,1,0,0,0,0,2.3892100000000001E-4,1,1,0,0,0,0,4.82234E-4,8.0411705072336304E-11,8.0411705072336304E-11,0,12436,12436,0,4.458638E-3,1,1,0,0,0,0,3.83266E-4,yes,yes
03_class2_hard,5,16_224_603_160_41_jpg.rf.16d345140514dc1a1af7b2fa01bb9539.jpg,16_224_603_160_41_jpg.rf.16d345140514dc1a1af7b2fa01bb9539.npz,9.0735870206248796E-11,1.10192839056253E-2,-1.1019284000000001E-2,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\005_tta_014_dice_0.0000_16_224_603_160_41_jpg.rf.16d345140514dc1a1af7b2fa01bb9539.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\005_no_tta_035_dice_0.0110_16_224_603_160_41_jpg.rf.16d345140514dc1a1af7b2fa01bb9539.jpg,14,9.0735870206248796E-11,5.540166E-3,1,1,0,0,0,0,2.5664399999999999E-4,1,1,0,0,0,0,4.7009999999999999E-4,9.0735870206248796E-11,9.0735870206248796E-11,0,11021,11021,0,1.5505932E-2,1,1,0,0,0,0,3.7883600000000002E-4,yes,yes
03_class2_hard,6,18_217_217_62_1_jpg.rf.f3d0b4b397bdf2eefd02e85a512e50b4.jpg,18_217_217_62_1_jpg.rf.f3d0b4b397bdf2eefd02e85a512e50b4.npz,1.0098969577265701E-10,2.028106E-2,-2.028106E-2,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\006_tta_016_dice_0.0000_18_217_217_62_1_jpg.rf.f3d0b4b397bdf2eefd02e85a512e50b4.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\006_no_tta_037_dice_0.0203_18_217_217_62_1_jpg.rf.f3d0b4b397bdf2eefd02e85a512e50b4.jpg,16,1.0098969577265701E-10,1.02444142103195E-2,1,1,0,0,0,0,2.4477400000000001E-4,1,1,0,0,0,0,5.2662300000000004E-4,1.0098969577265701E-10,1.0098969577265701E-10,4142,5760,5760,4142,3.5133969000000001E-2,1,1,0,0,0,0,4.1591399999999998E-4,yes,yes
03_class2_hard,7,18_228_Masson_207_33_21_jpg.rf.fa459fb908f502b94970b1867b4321fd.jpg,18_228_Masson_207_33_21_jpg.rf.fa459fb908f502b94970b1867b4321fd.npz,3.8375930905276599E-11,3.81359180345874E-11,2.4001287068919897E-13,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\007_tta_005_dice_0.0000_18_228_Masson_207_33_21_jpg.rf.fa459fb908f502b94970b1867b4321fd.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\007_no_tta_004_dice_0.0000_18_228_Masson_207_33_21_jpg.rf.fa459fb908f502b94970b1867b4321fd.jpg,5,3.8375930905276599E-11,3.81359180345874E-11,5.6850482654802102E-11,5.6850482654802102E-11,17590,0,0,17590,7.6672300999999998E-2,1,1,0,0,0,0,3.45924E-4,1.1809163369402799E-10,1.1809163369402799E-10,0,8468,8468,0,2.3373600000000001E-4,1,1,0,0,0,0,4.0043400000000002E-4,yes,yes
