image_file,mask_file,tta_rank_by_worst,tta_overall_dice,no_tta_overall_dice,tta_minus_no_tta,tta_overall_jaccard,no_tta_overall_jaccard,class_0_dice,class_0_jaccard,class_0_fp_pixels,class_0_fn_pixels,class_0_true_pixels,class_0_pred_pixels,class_0_prob_mean,class_1_dice,class_1_jaccard,class_1_fp_pixels,class_1_fn_pixels,class_1_true_pixels,class_1_pred_pixels,class_1_prob_mean,class_2_dice,class_2_jaccard,class_2_fp_pixels,class_2_fn_pixels,class_2_true_pixels,class_2_pred_pixels,class_2_prob_mean,class_3_dice,class_3_jaccard,class_3_fp_pixels,class_3_fn_pixels,class_3_true_pixels,class_3_pred_pixels,class_3_prob_mean,tta_panel_available,no_tta_panel_available,auto_hint
208_1_10_58_jpg.rf.ecc29e81a3a91764bc721146887449f0.jpg,208_1_10_58_jpg.rf.ecc29e81a3a91764bc721146887449f0.npz,195,0.6919025182723999,0.7015249133110046,-0.009622395038604736,0.5289379954338074,0.5402682423591614,1.0,1.0,0.0,0.0,0.0,0.0,0.0002934632357209921,1.0,1.0,0.0,0.0,0.0,0.0,0.0003782868152484298,1.0,1.0,0.0,0.0,0.0,0.0,0.00018871114298235625,0.6919025182723999,0.5289379954338074,20755.0,3109.0,29905.0,47551.0,0.2080865204334259,no,no,review
17_209_102_11_34_jpg.rf.ac1a87149507fb46ade463a1913f32c0.jpg,17_209_102_11_34_jpg.rf.ac1a87149507fb46ade463a1913f32c0.npz,196,0.6957789063453674,0.6791492104530334,0.016629695892333984,0.5334823131561279,0.5141755938529968,1.0,1.0,0.0,0.0,0.0,0.0,0.00024154770653694868,1.0,1.0,0.0,0.0,0.0,0.0,0.0005450256285257638,0.6957789063453674,0.5334823131561279,6440.0,450.0,8329.0,14319.0,0.061048950999975204,1.0,1.0,0.0,0.0,0.0,0.0,0.0003805456217378378,no,no,review
202_1_10_29_jpg.rf.333601b5534ccbcda0ed27e4daa4bd8e.jpg,202_1_10_29_jpg.rf.333601b5534ccbcda0ed27e4daa4bd8e.npz,197,0.697035551071167,0.7093989253044128,-0.01236337423324585,0.5349613428115845,0.5496655106544495,1.0,1.0,0.0,0.0,0.0,0.0,0.0002718162431847304,1.0,1.0,0.0,0.0,0.0,0.0,0.0003204549429938197,1.0,1.0,0.0,0.0,0.0,0.0,0.00016356256674043834,0.697035551071167,0.5349613428115845,572.0,11273.0,24899.0,14198.0,0.059480275958776474,no,no,review
208_7_13_26_jpg.rf.6c356a0a4cbfef09fbc18119ccfaf601.jpg,208_7_13_26_jpg.rf.6c356a0a4cbfef09fbc18119ccfaf601.npz,198,0.697823166847229,0.6979783177375793,-0.0001551508903503418,0.5358896851539612,0.5360727310180664,1.0,1.0,0.0,0.0,0.0,0.0,0.0002869924937840551,1.0,1.0,0.0,0.0,0.0,0.0,0.0003585002850741148,1.0,1.0,0.0,0.0,0.0,0.0,0.00017263459449168295,0.697823166847229,0.5358896851539612,290.0,21823.0,47356.0,25823.0,0.12983351945877075,no,no,review
15_242_208_22_15_jpg.rf.c6af011b1aaafa7f92158c50c0a2fb6a.jpg,15_242_208_22_15_jpg.rf.c6af011b1aaafa7f92158c50c0a2fb6a.npz,199,0.6990020275115967,0.6653240919113159,0.03367793560028076,0.5372813940048218,0.49849116802215576,1.0,1.0,0.0,0.0,0.0,0.0,0.00024312657478731126,0.6990020275115967,0.5372813940048218,18655.0,738.0,23256.0,41173.0,0.16914591193199158,1.0,1.0,0.0,0.0,0.0,0.0,0.00024353402841370553,1.0,1.0,0.0,0.0,0.0,0.0,0.0004012089630123228,no,no,review
15_242_211_19_12_jpg.rf.24346c158d307b8abd6a8a8c1806971c.jpg,15_242_211_19_12_jpg.rf.24346c158d307b8abd6a8a8c1806971c.npz,200,0.7035201787948608,0.82842618227005,-0.12490600347518921,0.5426387190818787,0.7071053981781006,1.0,1.0,0.0,0.0,0.0,0.0,0.00022110150894150138,0.7035201787948608,0.5426387190818787,788.0,5015.0,11900.0,7673.0,0.03346553444862366,1.0,1.0,0.0,0.0,0.0,0.0,0.00023589796910528094,1.0,1.0,0.0,0.0,0.0,0.0,0.00033045877353288233,no,no,review
18_229_Masson_302_37_32_jpg.rf.f513e0d1a059e50552419780b4a0ca16.jpg,18_229_Masson_302_37_32_jpg.rf.f513e0d1a059e50552419780b4a0ca16.npz,201,0.7078990936279297,0.6205859184265137,0.08731317520141602,0.547866702079773,0.44989094138145447,0.7078990936279297,0.547866702079773,29960.0,6897.0,51558.0,74621.0,0.37526077032089233,1.0,1.0,0.0,0.0,0.0,0.0,0.00047695121611468494,1.0,1.0,0.0,0.0,0.0,0.0,0.00029228770290501416,1.0,1.0,0.0,0.0,0.0,0.0,0.0004914191667921841,no,no,review
18_229_Masson_302_26_12_jpg.rf.a2241e10e5fe05f1e07c1f593e958be1.jpg,18_229_Masson_302_26_12_jpg.rf.a2241e10e5fe05f1e07c1f593e958be1.npz,202,0.7089246511459351,0.6360941529273987,0.07283049821853638,0.5490962266921997,0.4663769006729126,0.7089246511459351,0.5490962266921997,21355.0,14867.0,58977.0,65465.0,0.2799408435821533,1.0,1.0,0.0,0.0,0.0,0.0,0.0005100304260849953,1.0,1.0,0.0,0.0,0.0,0.0,0.00028522935463115573,1.0,1.0,0.0,0.0,0.0,0.0,0.0004538251378107816,no,no,review
18_236_203_78_13_jpg.rf.5a203acd28e32027596062a72c860182.jpg,18_236_203_78_13_jpg.rf.5a203acd28e32027596062a72c860182.npz,203,0.7092331051826477,0.7094994187355042,-0.0002663135528564453,0.5494664311408997,0.5497862100601196,0.7092331051826477,0.5494664311408997,229.0,10664.0,23949.0,13514.0,0.058273881673812866,1.0,1.0,0.0,0.0,0.0,0.0,0.00035031497827731073,1.0,1.0,0.0,0.0,0.0,0.0,0.00019563034584280103,1.0,1.0,0.0,0.0,0.0,0.0,0.00036486692260950804,no,no,review
201_9_6_46_jpg.rf.f6f6d63bcc398879eafb843833184e29.jpg,201_9_6_46_jpg.rf.f6f6d63bcc398879eafb843833184e29.npz,204,0.7101276516914368,0.7247830629348755,-0.01465541124343872,0.5505410432815552,0.5683606266975403,1.0,1.0,0.0,0.0,0.0,0.0,0.00027963993488810956,1.0,1.0,0.0,0.0,0.0,0.0,0.00031771414796821773,1.0,1.0,0.0,0.0,0.0,0.0,0.0001701724686427042,0.7101276516914368,0.5505410432815552,8814.0,4312.0,20390.0,24892.0,0.10656505823135376,no,no,review
201_8_5_6_jpg.rf.bfc22135a0d0a5d10f695ddfa187c2df.jpg,201_8_5_6_jpg.rf.bfc22135a0d0a5d10f695ddfa187c2df.npz,205,0.7107779383659363,0.9159345626831055,-0.2051566243171692,0.5513231158256531,0.8449071049690247,1.0,1.0,0.0,0.0,0.0,0.0,0.00029821303905919194,1.0,1.0,0.0,0.0,0.0,0.0,0.0003409408964216709,1.0,1.0,0.0,0.0,0.0,0.0,0.0001743823231663555,0.7107779383659363,0.5513231158256531,4481.0,419.0,6440.0,10502.0,0.05403650552034378,no,no,D_check_TTA_harm
18_229_Masson_202_68_36_jpg.rf.617f73ac21736a3584904d31df66a851.jpg,18_229_Masson_202_68_36_jpg.rf.617f73ac21736a3584904d31df66a851.npz,206,0.7146628499031067,0.7534658312797546,-0.03880298137664795,0.556011974811554,0.6044486165046692,0.7146628499031067,0.556011974811554,1707.0,5102.0,13629.0,10234.0,0.04606892913579941,1.0,1.0,0.0,0.0,0.0,0.0,0.0003638654015958309,1.0,1.0,0.0,0.0,0.0,0.0,0.0002093763614539057,1.0,1.0,0.0,0.0,0.0,0.0,0.0003835792886093259,no,no,review
15_242_212_20_7_jpg.rf.33fc8885e9313ede2060a8b43fbb1522.jpg,15_242_212_20_7_jpg.rf.33fc8885e9313ede2060a8b43fbb1522.npz,207,0.7149505615234375,0.747240424156189,-0.032289862632751465,0.5563603639602661,0.5964755415916443,1.0,1.0,0.0,0.0,0.0,0.0,0.0003655092150438577,0.7149505615234375,0.5563603639602661,9214.0,6037.0,25163.0,28340.0,0.12074577063322067,1.0,1.0,0.0,0.0,0.0,0.0,0.0002535110979806632,1.0,1.0,0.0,0.0,0.0,0.0,0.00040071617695502937,no,no,review
18_229_Masson_202_67_25_jpg.rf.659820c6b56d026e657f9564b213cb6d.jpg,18_229_Masson_202_67_25_jpg.rf.659820c6b56d026e657f9564b213cb6d.npz,208,0.716001570224762,0.7585351467132568,-0.04253357648849487,0.5576342940330505,0.611000120639801,0.716001570224762,0.5576342940330505,1071.0,28982.0,66866.0,38955.0,0.1680137813091278,1.0,1.0,0.0,0.0,0.0,0.0,0.0004261362482793629,1.0,1.0,0.0,0.0,0.0,0.0,0.00028073167777620256,1.0,1.0,0.0,0.0,0.0,0.0,0.00042472785571590066,no,no,review
15_242_208_26_11_jpg.rf.37db2a4ea685490178f091f2f33fdf1e.jpg,15_242_208_26_11_jpg.rf.37db2a4ea685490178f091f2f33fdf1e.npz,209,0.7160707116127014,0.7082327604293823,0.007837951183319092,0.5577181577682495,0.5482665300369263,1.0,1.0,0.0,0.0,0.0,0.0,0.00026521875406615436,0.7160707116127014,0.5577181577682495,12288.0,18980.0,58409.0,51717.0,0.21587154269218445,1.0,1.0,0.0,0.0,0.0,0.0,0.0002580402069725096,1.0,1.0,0.0,0.0,0.0,0.0,0.0004563257680274546,no,no,review
201_0_14_34_jpg.rf.03fb054fe28e0dd5a098e8706df23028.jpg,201_0_14_34_jpg.rf.03fb054fe28e0dd5a098e8706df23028.npz,210,0.7163106203079224,0.7345098853111267,-0.018199265003204346,0.5580093264579773,0.5804153084754944,1.0,1.0,0.0,0.0,0.0,0.0,0.00028382588061504066,1.0,1.0,0.0,0.0,0.0,0.0,0.00037378448178060353,1.0,1.0,0.0,0.0,0.0,0.0,0.00017995807866100222,0.7163106203079224,0.5580093264579773,2267.0,33098.0,77746.0,46915.0,0.21262149512767792,no,no,review
18_211_206_19_8_jpg.rf.4b56579b4734376865fbd5ab787fb086.jpg,18_211_206_19_8_jpg.rf.4b56579b4734376865fbd5ab787fb086.npz,211,0.7167527675628662,0.6506607532501221,0.06609201431274414,0.5585461258888245,0.48220694065093994,1.0,1.0,0.0,0.0,0.0,0.0,0.00024330605810973793,0.7167527675628662,0.5585461258888245,3139.0,8047.0,22200.0,17292.0,0.08238033950328827,1.0,1.0,0.0,0.0,0.0,0.0,0.00028702442068606615,1.0,1.0,0.0,0.0,0.0,0.0,0.0003744068380910903,no,no,review
201_2_14_211_jpg.rf.c602a7895a491ca4cd57c40fbca0bc8a.jpg,201_2_14_211_jpg.rf.c602a7895a491ca4cd57c40fbca0bc8a.npz,212,0.7205823659896851,0.6972028613090515,0.023379504680633545,0.5632112622261047,0.5351584553718567,1.0,1.0,0.0,0.0,0.0,0.0,0.00027201540069654584,1.0,1.0,0.0,0.0,0.0,0.0,0.0003168176917824894,1.0,1.0,0.0,0.0,0.0,0.0,0.00016217918891925365,0.7205823659896851,0.5632112622261047,2978.0,4737.0,14685.0,12926.0,0.06082286313176155,no,no,review
207_1_12_12_jpg.rf.383c16066bda4f5ee1605652265dfc7f.jpg,207_1_12_12_jpg.rf.383c16066bda4f5ee1605652265dfc7f.npz,213,0.7214162945747375,0.7280677556991577,-0.006651461124420166,0.5642307996749878,0.5724107623100281,1.0,1.0,0.0,0.0,0.0,0.0,0.0002915741060860455,1.0,1.0,0.0,0.0,0.0,0.0,0.00036712479777634144,1.0,1.0,0.0,0.0,0.0,0.0,0.000185152908670716,0.7214162945747375,0.5642307996749878,1079.0,17741.0,42109.0,25447.0,0.11385639011859894,no,no,review
15_242_208_39_13_jpg.rf.82bf289633aff6f1097712973904095c.jpg,15_242_208_39_13_jpg.rf.82bf289633aff6f1097712973904095c.npz,214,0.7218610048294067,0.7419242262840271,-0.02006322145462036,0.5647750496864319,0.589729368686676,1.0,1.0,0.0,0.0,0.0,0.0,0.00021690528956241906,0.7218610048294067,0.5647750496864319,6295.0,15693.0,44226.0,34828.0,0.15214993059635162,1.0,1.0,0.0,0.0,0.0,0.0,0.0002462700940668583,1.0,1.0,0.0,0.0,0.0,0.0,0.00035610509803518653,no,no,review
207_5_5_30_jpg.rf.3b074d062e26cbcad6ec753ee0d04d45.jpg,207_5_5_30_jpg.rf.3b074d062e26cbcad6ec753ee0d04d45.npz,215,0.7220835089683533,0.7470478415489197,-0.024964332580566406,0.5650474429130554,0.596230149269104,1.0,1.0,0.0,0.0,0.0,0.0,0.0002979049168061465,1.0,1.0,0.0,0.0,0.0,0.0,0.0003270199813414365,1.0,1.0,0.0,0.0,0.0,0.0,0.000169958351762034,0.7220835089683533,0.5650474429130554,2364.0,752.0,4800.0,6412.0,0.026356330141425133,no,no,review
18_229_Masson_202_9_22_jpg.rf.084960cbfcd71f03af595ec9c070d25b.jpg,18_229_Masson_202_9_22_jpg.rf.084960cbfcd71f03af595ec9c070d25b.npz,216,0.7226837277412415,0.7241115570068359,-0.0014278292655944824,0.565782904624939,0.5675351023674011,0.7226837277412415,0.565782904624939,8509.0,171.0,11481.0,19819.0,0.08615757524967194,1.0,1.0,0.0,0.0,0.0,0.0,0.0003836010000668466,1.0,1.0,0.0,0.0,0.0,0.0,0.00021486454352270812,1.0,1.0,0.0,0.0,0.0,0.0,0.0003882580203935504,no,no,review
16_224_603_158_40_jpg.rf.e3d83becffaa7e5ec17a3807b0e68d55.jpg,16_224_603_158_40_jpg.rf.e3d83becffaa7e5ec17a3807b0e68d55.npz,217,0.7241100072860718,0.8376243710517883,-0.11351436376571655,0.5675333142280579,0.7206141948699951,1.0,1.0,0.0,0.0,0.0,0.0,0.0002614578406792134,1.0,1.0,0.0,0.0,0.0,0.0,0.0004764218465425074,0.7241100072860718,0.5675333142280579,507.0,1539.0,4224.0,3192.0,0.02235889807343483,1.0,1.0,0.0,0.0,0.0,0.0,0.00039838036173023283,no,no,review
15_242_212_21_16_jpg.rf.c10ff20b1b6b8a00e10d5f3b3249c6f0.jpg,15_242_212_21_16_jpg.rf.c10ff20b1b6b8a00e10d5f3b3249c6f0.npz,218,0.7243773937225342,0.7731087803840637,-0.04873138666152954,0.5678618550300598,0.6301363706588745,1.0,1.0,0.0,0.0,0.0,0.0,0.0002546859032008797,0.7243773937225342,0.5678618550300598,1744.0,7464.0,19564.0,13844.0,0.06739542633295059,1.0,1.0,0.0,0.0,0.0,0.0,0.00022190499294083565,1.0,1.0,0.0,0.0,0.0,0.0,0.00038533072802238166,no,no,review
16_224_603_161_44_jpg.rf.9263b854335df74bb18a9c96a20f5af8.jpg,16_224_603_161_44_jpg.rf.9263b854335df74bb18a9c96a20f5af8.npz,219,0.726036548614502,0.7154993414878845,0.010537207126617432,0.5699037313461304,0.5570252537727356,1.0,1.0,0.0,0.0,0.0,0.0,0.00023845273244660348,1.0,1.0,0.0,0.0,0.0,0.0,0.0005663206102326512,0.726036548614502,0.5699037313461304,1232.0,3281.0,9261.0,7212.0,0.03372197970747948,1.0,1.0,0.0,0.0,0.0,0.0,0.0003487603971734643,no,no,review
15_242_208_23_26_jpg.rf.d96b085849323b98ff0dafd4e562cd2b.jpg,15_242_208_23_26_jpg.rf.d96b085849323b98ff0dafd4e562cd2b.npz,220,0.7269091010093689,0.7241601943969727,0.0027489066123962402,0.5709797143936157,0.5675949454307556,1.0,1.0,0.0,0.0,0.0,0.0,0.00025814209948293865,0.7269091010093689,0.5709797143936157,18328.0,4749.0,35462.0,49041.0,0.21516352891921997,1.0,1.0,0.0,0.0,0.0,0.0,0.00027253676671534777,1.0,1.0,0.0,0.0,0.0,0.0,0.00043112397543154657,no,no,review
16_224_603_159_55_jpg.rf.62048ecda8a3e6afe60b0e1547e27e3f.jpg,16_224_603_159_55_jpg.rf.62048ecda8a3e6afe60b0e1547e27e3f.npz,221,0.727095901966095,0.7502738833427429,-0.02317798137664795,0.5712102651596069,0.6003506779670715,1.0,1.0,0.0,0.0,0.0,0.0,0.00022990466095507145,1.0,1.0,0.0,0.0,0.0,0.0,0.0006109084933996201,0.727095901966095,0.5712102651596069,1430.0,2779.0,8386.0,7037.0,0.03235303610563278,1.0,1.0,0.0,0.0,0.0,0.0,0.0003181560314260423,no,no,review
207_8_12_31_jpg.rf.cad38249ccfccb97b81bd0755472f66b.jpg,207_8_12_31_jpg.rf.cad38249ccfccb97b81bd0755472f66b.npz,222,0.7290300130844116,0.7303771376609802,-0.0013471245765686035,0.573601245880127,0.57527095079422,1.0,1.0,0.0,0.0,0.0,0.0,0.0002850051096174866,1.0,1.0,0.0,0.0,0.0,0.0,0.0003370914200786501,1.0,1.0,0.0,0.0,0.0,0.0,0.00017121684504672885,0.7290300130844116,0.573601245880127,12354.0,739.0,18352.0,29967.0,0.13082177937030792,no,no,review
206_2_18_35_jpg.rf.096ff7aae7789a5d6096513fde088099.jpg,206_2_18_35_jpg.rf.096ff7aae7789a5d6096513fde088099.npz,223,0.7306894659996033,0.6329191327095032,0.0977703332901001,0.5756585001945496,0.4629712402820587,1.0,1.0,0.0,0.0,0.0,0.0,0.00032536365324631333,1.0,1.0,0.0,0.0,0.0,0.0,0.00036671734414994717,1.0,1.0,0.0,0.0,0.0,0.0,0.00017959231627173722,0.7306894659996033,0.5756585001945496,0.0,6621.0,15603.0,8982.0,0.04495276138186455,no,no,review
201_11_5_46_jpg.rf.a2a0d271373197db51d813ae3052f110.jpg,201_11_5_46_jpg.rf.a2a0d271373197db51d813ae3052f110.npz,224,0.7334453463554382,0.6724728941917419,0.06097245216369629,0.57908695936203,0.5065605640411377,1.0,1.0,0.0,0.0,0.0,0.0,0.00027609060634858906,1.0,1.0,0.0,0.0,0.0,0.0,0.00033794192131608725,1.0,1.0,0.0,0.0,0.0,0.0,0.00017627606575842947,0.7334453463554382,0.57908695936203,5144.0,9295.0,29160.0,25009.0,0.1178678497672081,no,no,review
18_229_Masson_201_12_16_jpg.rf.f359a1bb3585dc0f3cd3f70b31c1df5f.jpg,18_229_Masson_201_12_16_jpg.rf.f359a1bb3585dc0f3cd3f70b31c1df5f.npz,225,0.7359118461608887,0.7050628066062927,0.030849039554595947,0.5821681618690491,0.5444764494895935,0.7359118461608887,0.5821681618690491,12244.0,19253.0,63138.0,56129.0,0.24992212653160095,1.0,1.0,0.0,0.0,0.0,0.0,0.00040693447226658463,1.0,1.0,0.0,0.0,0.0,0.0,0.0002412218163954094,1.0,1.0,0.0,0.0,0.0,0.0,0.00046007896889932454,no,no,review
18_229_Masson_302_41_45_jpg.rf.6151aeb112f9a7296e63b1e3394bff14.jpg,18_229_Masson_302_41_45_jpg.rf.6151aeb112f9a7296e63b1e3394bff14.npz,226,0.7365483045578003,0.7628638744354248,-0.02631556987762451,0.5829651951789856,0.6166369915008545,0.7365483045578003,0.5829651951789856,7535.0,24937.0,70329.0,52927.0,0.23554356396198273,1.0,1.0,0.0,0.0,0.0,0.0,0.00039673110586591065,1.0,1.0,0.0,0.0,0.0,0.0,0.00028645526617765427,1.0,1.0,0.0,0.0,0.0,0.0,0.00045767807750962675,no,no,review
201_2_10_54_jpg.rf.a231e88929b5b7f939c899353f39b043.jpg,201_2_10_54_jpg.rf.a231e88929b5b7f939c899353f39b043.npz,227,0.7365884184837341,0.6288272142410278,0.1077612042427063,0.5830154418945312,0.4586053490638733,1.0,1.0,0.0,0.0,0.0,0.0,0.00027405869332142174,1.0,1.0,0.0,0.0,0.0,0.0,0.00033473814255557954,1.0,1.0,0.0,0.0,0.0,0.0,0.0001703823945717886,0.7365884184837341,0.5830154418945312,7711.0,268.0,11424.0,18867.0,0.09681566804647446,no,no,review
18_229_Masson_201_50_50_jpg.rf.e917e4324bd06e2f6198c82dfcf616ac.jpg,18_229_Masson_201_50_50_jpg.rf.e917e4324bd06e2f6198c82dfcf616ac.npz,228,0.7370810508728027,0.7146015763282776,0.022479474544525146,0.5836328864097595,0.5559378266334534,0.7370810508728027,0.5836328864097595,15388.0,13918.0,54997.0,56467.0,0.22593550384044647,1.0,1.0,0.0,0.0,0.0,0.0,0.0004182590637356043,1.0,1.0,0.0,0.0,0.0,0.0,0.00023948725720401853,1.0,1.0,0.0,0.0,0.0,0.0,0.00043412542436271906,no,no,review
15_242_208_22_9_jpg.rf.b9ee608d020f1de010cc8673e1e1082a.jpg,15_242_208_22_9_jpg.rf.b9ee608d020f1de010cc8673e1e1082a.npz,229,0.7373627424240112,0.7853516936302185,-0.047988951206207275,0.583986222743988,0.646567165851593,1.0,1.0,0.0,0.0,0.0,0.0,0.0002619369188323617,0.7373627424240112,0.583986222743988,19112.0,481.0,27985.0,46616.0,0.1972542256116867,1.0,1.0,0.0,0.0,0.0,0.0,0.00025566050317138433,1.0,1.0,0.0,0.0,0.0,0.0,0.0004156589275225997,no,no,review
15_242_208_22_9_jpg.rf.74dfda6f99a9beb3974deb0d98b9d109.jpg,15_242_208_22_9_jpg.rf.74dfda6f99a9beb3974deb0d98b9d109.npz,230,0.737724244594574,0.7610834836959839,-0.023359239101409912,0.5844398736953735,0.6143137812614441,1.0,1.0,0.0,0.0,0.0,0.0,0.00025647468282841146,0.737724244594574,0.5844398736953735,19068.0,492.0,28001.0,46577.0,0.19824635982513428,1.0,1.0,0.0,0.0,0.0,0.0,0.0002527246542740613,1.0,1.0,0.0,0.0,0.0,0.0,0.00040657666977494955,no,no,review
15_242_208_22_9_jpg.rf.68a01f0cf78b1a93e1c140b1f5ab7f27.jpg,15_242_208_22_9_jpg.rf.68a01f0cf78b1a93e1c140b1f5ab7f27.npz,231,0.7377907633781433,0.7288070321083069,0.008983731269836426,0.5845233201980591,0.5733252763748169,1.0,1.0,0.0,0.0,0.0,0.0,0.00026194285601377487,0.7377907633781433,0.5845233201980591,19068.0,513.0,28061.0,46616.0,0.1972516030073166,1.0,1.0,0.0,0.0,0.0,0.0,0.0002556640829425305,1.0,1.0,0.0,0.0,0.0,0.0,0.00041567895095795393,no,no,review
15_242_208_23_21_jpg.rf.575b5b3934f91a98ff657d283d70a191.jpg,15_242_208_23_21_jpg.rf.575b5b3934f91a98ff657d283d70a191.npz,232,0.7384963631629944,0.5511537194252014,0.18734264373779297,0.5854095816612244,0.38040870428085327,1.0,1.0,0.0,0.0,0.0,0.0,0.00023053924087435007,0.7384963631629944,0.5854095816612244,2378.0,2015.0,8218.0,8581.0,0.041768141090869904,1.0,1.0,0.0,0.0,0.0,0.0,0.00023794631124474108,1.0,1.0,0.0,0.0,0.0,0.0,0.0003492685791570693,no,no,review
18_217_218_53_20_jpg.rf.02f067d2a003dd16d4b61f8ef4316c1d.jpg,18_217_218_53_20_jpg.rf.02f067d2a003dd16d4b61f8ef4316c1d.npz,233,0.7417417168617249,0.8014187812805176,-0.059677064418792725,0.5894988179206848,0.6686395406723022,1.0,1.0,0.0,0.0,0.0,0.0,0.0002480825060047209,1.0,1.0,0.0,0.0,0.0,0.0,0.0005181548767723143,0.7417417168617249,0.5894988179206848,1448.0,7496.0,20340.0,14292.0,0.06691112369298935,1.0,1.0,0.0,0.0,0.0,0.0,0.00042433725320734084,no,no,review
208_6_19_55_jpg.rf.50657abace570d956a3a7b1a99ee388b.jpg,208_6_19_55_jpg.rf.50657abace570d956a3a7b1a99ee388b.npz,234,0.7417715191841125,0.6676532626152039,0.07411825656890869,0.5895363688468933,0.5011107325553894,1.0,1.0,0.0,0.0,0.0,0.0,0.00029537122463807464,1.0,1.0,0.0,0.0,0.0,0.0,0.0003667076525744051,1.0,1.0,0.0,0.0,0.0,0.0,0.00019375102419871837,0.7417715191841125,0.5895363688468933,501.0,12452.0,31056.0,19105.0,0.09617634117603302,no,no,review
17_209_102_11_22_jpg.rf.3ae50bf66864202c34a8d46c8a2dd96f.jpg,17_209_102_11_22_jpg.rf.3ae50bf66864202c34a8d46c8a2dd96f.npz,235,0.7422680258750916,0.7469561100006104,-0.004688084125518799,0.5901639461517334,0.5961132645606995,1.0,1.0,0.0,0.0,0.0,0.0,0.0002347147965338081,1.0,1.0,0.0,0.0,0.0,0.0,0.0005677006556652486,0.7422680258750916,0.5901639461517334,2194.0,2431.0,9091.0,8854.0,0.038758642971515656,1.0,1.0,0.0,0.0,0.0,0.0,0.000341657898388803,no,no,review
18_217_212_54_3_jpg.rf.f256af0e9fe72664319cf00a117e0fe3.jpg,18_217_212_54_3_jpg.rf.f256af0e9fe72664319cf00a117e0fe3.npz,236,0.7427505850791931,0.7410202622413635,0.0017303228378295898,0.5907742381095886,0.5885879397392273,1.0,1.0,0.0,0.0,0.0,0.0,0.00025509201805107296,1.0,1.0,0.0,0.0,0.0,0.0,0.0004704534076154232,0.7427505850791931,0.5907742381095886,2391.0,3127.0,11093.0,10357.0,0.048493970185518265,1.0,1.0,0.0,0.0,0.0,0.0,0.00036726598045788705,no,no,review
16_224_603_159_55_jpg.rf.477c984436cad49d30514937148ec4e6.jpg,16_224_603_159_55_jpg.rf.477c984436cad49d30514937148ec4e6.npz,237,0.7441585659980774,0.7253402471542358,0.018818318843841553,0.5925577282905579,0.569046139717102,1.0,1.0,0.0,0.0,0.0,0.0,0.0002281482156831771,1.0,1.0,0.0,0.0,0.0,0.0,0.000600392697378993,0.7441585659980774,0.5925577282905579,1205.0,2693.0,8362.0,6874.0,0.03111356310546398,1.0,1.0,0.0,0.0,0.0,0.0,0.0003147790557704866,no,no,review
202_1_16_28_jpg.rf.d093a932c683b048ad3e7520fdce6052.jpg,202_1_16_28_jpg.rf.d093a932c683b048ad3e7520fdce6052.npz,238,0.7445635199546814,0.7185570597648621,0.026006460189819336,0.5930714011192322,0.56074059009552,1.0,1.0,0.0,0.0,0.0,0.0,0.00028486805967986584,1.0,1.0,0.0,0.0,0.0,0.0,0.0003541662299539894,1.0,1.0,0.0,0.0,0.0,0.0,0.00017506461881566793,0.7445635199546814,0.5930714011192322,6613.0,4781.0,21387.0,23219.0,0.10247556865215302,no,no,review
17_209_102_11_22_jpg.rf.77568e8dd19ab7b8792d4b62d3ef746e.jpg,17_209_102_11_22_jpg.rf.77568e8dd19ab7b8792d4b62d3ef746e.npz,239,0.7499032020568848,0.7514176964759827,-0.0015144944190979004,0.5998761057853699,0.601816713809967,1.0,1.0,0.0,0.0,0.0,0.0,0.0002324966189917177,1.0,1.0,0.0,0.0,0.0,0.0,0.0005783179658465087,0.7499032020568848,0.5998761057853699,2208.0,2313.0,9091.0,8986.0,0.03937745839357376,1.0,1.0,0.0,0.0,0.0,0.0,0.0003374815278220922,no,no,review
15_242_212_20_14_jpg.rf.ab5548c81e20a650bfb7c42f7d882d94.jpg,15_242_212_20_14_jpg.rf.ab5548c81e20a650bfb7c42f7d882d94.npz,240,0.7509089112281799,0.8055806159973145,-0.05467170476913452,0.6011642813682556,0.6744537353515625,1.0,1.0,0.0,0.0,0.0,0.0,0.0002538910775911063,0.7509089112281799,0.6011642813682556,10876.0,6526.0,32756.0,37106.0,0.16348481178283691,1.0,1.0,0.0,0.0,0.0,0.0,0.0002698647149372846,1.0,1.0,0.0,0.0,0.0,0.0,0.0004202169948257506,no,no,review
208_2_12_29_jpg.rf.e96992050e4895e70a83a5beb48e15c7.jpg,208_2_12_29_jpg.rf.e96992050e4895e70a83a5beb48e15c7.npz,241,0.7515367269515991,0.684688925743103,0.0668478012084961,0.6019694209098816,0.5205528736114502,1.0,1.0,0.0,0.0,0.0,0.0,0.0002953392977360636,1.0,1.0,0.0,0.0,0.0,0.0,0.0003817637334577739,1.0,1.0,0.0,0.0,0.0,0.0,0.00018323179392609745,0.7515367269515991,0.6019694209098816,1059.0,16807.0,43827.0,28079.0,0.1304488331079483,no,no,review
